Date,"Volatility of Returns (Session:London 0-7 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-05-19,5.25,0.2721548537692551,0.2721548537692551
2025-05-20,4.25,-0.10108062613850023,-0.10108062613850023
2025-05-21,4.0,-0.19438949611543904,-0.19438949611543904
2025-05-22,3.5,-0.3810072360693167,-0.3810072360693167
2025-05-23,3.5,-0.3810072360693167,-0.3810072360693167
2025-05-26,2.5,-0.754242715977072,-0.754242715977072
2025-05-27,3.25,-0.4743161060462555,-0.4743161060462555
2025-05-28,2.0,-0.9408604559309496,-0.9408604559309496
2025-06-02,4.0,-0.19438949611543904,-0.19438949611543904
2025-06-03,3.25,-0.4743161060462555,-0.4743161060462555
2025-06-04,2.75,-0.6609338460001332,-0.6609338460001332
2025-06-05,3.0,-0.5676249760231944,-0.5676249760231944
2025-06-09,2.75,-0.6609338460001332,-0.6609338460001332
2025-06-10,4.25,-0.10108062613850023,-0.10108062613850023
2025-06-13,7.5,1.1119346835617046,1.1119346835617046
2025-06-16,5.0,0.17884598379231623,0.17884598379231623
2025-06-17,3.25,-0.4743161060462555,-0.4743161060462555
2025-06-18,4.5,-0.007771756161561408,-0.007771756161561408
2025-06-19,3.75,-0.28769836609237787,-0.28769836609237787
2025-06-20,5.75,0.4587725937231327,0.4587725937231327
2025-06-23,3.0,-0.5676249760231944,-0.5676249760231944
2025-06-24,3.75,-0.28769836609237787,-0.28769836609237787
2025-06-25,3.25,-0.4743161060462555,-0.4743161060462555
2025-06-30,5.0,0.17884598379231623,0.17884598379231623
2025-07-01,3.25,-0.4743161060462555,-0.4743161060462555
2025-07-02,4.25,-0.10108062613850023,-0.10108062613850023
2025-07-04,4.5,-0.007771756161561408,-0.007771756161561408
2025-07-07,3.5,-0.3810072360693167,-0.3810072360693167
2025-07-08,4.0,-0.19438949611543904,-0.19438949611543904
2025-07-09,2.75,-0.6609338460001332,-0.6609338460001332
2025-07-10,2.75,-0.6609338460001332,-0.6609338460001332
2025-07-11,3.75,-0.28769836609237787,-0.28769836609237787
2025-07-14,1.75,-1.0341693259078883,-1.0341693259078883
2025-07-17,2.75,-0.6609338460001332,-0.6609338460001332
2025-07-18,2.25,-0.8475515859540108,-0.8475515859540108
2025-07-21,5.25,0.2721548537692551,0.2721548537692551
2025-07-22,3.0,-0.5676249760231944,-0.5676249760231944
2025-07-23,2.25,-0.8475515859540108,-0.8475515859540108
2025-07-24,1.75,-1.0341693259078883,-1.0341693259078883
2025-07-25,3.75,-0.28769836609237787,-0.28769836609237787
2025-07-28,3.75,-0.28769836609237787,-0.28769836609237787
2025-07-29,2.75,-0.6609338460001332,-0.6609338460001332
2025-08-04,3.75,-0.28769836609237787,-0.28769836609237787
2025-08-05,2.0059814453125,-0.9386279683191967,-0.9386279683191967
2025-08-06,2.5,-0.754242715977072,-0.754242715977072
2025-08-07,2.25,-0.8475515859540108,-0.8475515859540108
2025-08-08,1.5,-1.1274781958848272,-1.1274781958848272
2025-08-11,2.0,-0.9408604559309496,-0.9408604559309496
2025-08-13,4.5,-0.007771756161561408,-0.007771756161561408
2025-08-15,2.75,-0.6609338460001332,-0.6609338460001332
2025-08-18,3.0,-0.5676249760231944,-0.5676249760231944
2025-08-19,2.5,-0.754242715977072,-0.754242715977072
2025-08-20,3.25,-0.4743161060462555,-0.4743161060462555
2025-08-21,2.5,-0.754242715977072,-0.754242715977072
2025-08-22,2.0,-0.9408604559309496,-0.9408604559309496
2025-08-25,2.25,-0.8475515859540108,-0.8475515859540108
2025-08-26,2.25,-0.8475515859540108,-0.8475515859540108
2025-08-27,2.5,-0.754242715977072,-0.754242715977072
2025-09-02,5.25,0.2721548537692551,0.2721548537692551
2025-09-03,2.5,-0.754242715977072,-0.754242715977072
2025-09-04,3.25,-0.4743161060462555,-0.4743161060462555
2025-09-08,3.258056640625,-0.47130908191613935,-0.47130908191613935
2025-09-12,2.5,-0.754242715977072,-0.754242715977072
2025-09-15,3.5,-0.3810072360693167,-0.3810072360693167
2025-09-16,2.25,-0.8475515859540108,-0.8475515859540108
2025-09-17,2.5,-0.754242715977072,-0.754242715977072
2025-09-18,3.25,-0.4743161060462555,-0.4743161060462555
2025-09-19,2.75,-0.6609338460001332,-0.6609338460001332
2025-09-22,2.5,-0.754242715977072,-0.754242715977072
2025-09-23,2.5,-0.754242715977072,-0.754242715977072
2025-09-24,0.75,-1.4074048058156436,-1.4074048058156436
