Date,"Volatility of Returns (Session:US Mid 10-15 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-05-09,1.75,-1.1750926147000367,-1.1750926147000367
2025-05-12,3.5,-0.5583810244546057,-0.5583810244546057
2025-05-14,5.5,0.14643222154017244,0.14643222154017244
2025-05-16,5.25,0.05833056579082518,0.05833056579082518
2025-05-19,4.5,-0.20597440145721663,-0.20597440145721663
2025-05-20,2.25,-0.9988893032013421,-0.9988893032013421
2025-05-21,7.25,0.7631438117856033,0.7631438117856033
2025-05-22,4.0,-0.3821777129559112,-0.3821777129559112
2025-05-23,3.75,-0.47027936870525844,-0.47027936870525844
2025-05-26,1.25,-1.3512959261987312,-1.3512959261987312
2025-05-27,3.5,-0.5583810244546057,-0.5583810244546057
2025-05-28,3.0,-0.7345843359533002,-0.7345843359533002
2025-06-02,4.75,-0.11787274570786936,-0.11787274570786936
2025-06-03,4.25,-0.2940760572065639,-0.2940760572065639
2025-06-04,4.75,-0.11787274570786936,-0.11787274570786936
2025-06-05,6.5,0.4988388445375615,0.4988388445375615
2025-06-09,4.5,-0.20597440145721663,-0.20597440145721663
2025-06-10,4.25,-0.2940760572065639,-0.2940760572065639
2025-06-13,6.75,0.5869405002869088,0.5869405002869088
2025-06-16,5.0,-0.029771089958522092,-0.029771089958522092
2025-06-17,6.5,0.4988388445375615,0.4988388445375615
2025-06-18,3.75,-0.47027936870525844,-0.47027936870525844
2025-06-19,1.25,-1.3512959261987312,-1.3512959261987312
2025-06-20,7.5,0.8512454675349506,0.8512454675349506
2025-06-23,3.75,-0.47027936870525844,-0.47027936870525844
2025-06-24,2.75,-0.8226859917026474,-0.8226859917026474
2025-06-25,5.5,0.14643222154017244,0.14643222154017244
2025-06-30,5.0,-0.029771089958522092,-0.029771089958522092
2025-07-01,3.25,-0.6464826802039529,-0.6464826802039529
2025-07-02,3.75,-0.47027936870525844,-0.47027936870525844
2025-07-04,2.75,-0.8226859917026474,-0.8226859917026474
2025-07-07,3.0,-0.7345843359533002,-0.7345843359533002
2025-07-08,1.5,-1.263194270449384,-1.263194270449384
2025-07-09,2.75,-0.8226859917026474,-0.8226859917026474
2025-07-10,1.5,-1.263194270449384,-1.263194270449384
2025-07-11,2.75,-0.8226859917026474,-0.8226859917026474
2025-07-14,4.0,-0.3821777129559112,-0.3821777129559112
2025-07-17,2.75,-0.8226859917026474,-0.8226859917026474
2025-07-18,2.75,-0.8226859917026474,-0.8226859917026474
2025-07-21,2.0,-1.0869909589506892,-1.0869909589506892
2025-07-22,2.0,-1.0869909589506892,-1.0869909589506892
2025-07-23,4.0,-0.3821777129559112,-0.3821777129559112
2025-07-24,3.0,-0.7345843359533002,-0.7345843359533002
2025-07-25,4.25,-0.2940760572065639,-0.2940760572065639
2025-07-28,2.0,-1.0869909589506892,-1.0869909589506892
2025-07-29,4.25,-0.2940760572065639,-0.2940760572065639
2025-08-04,5.25,0.05833056579082518,0.05833056579082518
2025-08-05,2.5,-0.9107876474519948,-0.9107876474519948
2025-08-06,6.5,0.4988388445375615,0.4988388445375615
2025-08-07,2.5,-0.9107876474519948,-0.9107876474519948
