Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-02-04,2.25,-0.4904482581611408,-0.4904482581611408
2025-02-05,1.75,-0.6898472142952861,-0.6898472142952861
2025-02-06,2.0,-0.5901477362282134,-0.5901477362282134
2025-02-09,2.75,-0.2910493020269955,-0.2910493020269955
2025-02-10,1.75,-0.6898472142952861,-0.6898472142952861
2025-02-11,3.0,-0.19134982395992292,-0.19134982395992292
2025-02-16,2.75,-0.2910493020269955,-0.2910493020269955
2025-02-17,3.25,-0.09165034589285032,-0.09165034589285032
2025-02-18,1.5,-0.7895466923623586,-0.7895466923623586
2025-02-19,2.5,-0.39074878009406816,-0.39074878009406816
2025-02-20,2.75,-0.2910493020269955,-0.2910493020269955
2025-02-23,1.5,-0.7895466923623586,-0.7895466923623586
2025-02-24,3.5,0.00804913217422231,0.00804913217422231
2025-02-25,4.75,0.5065465225095854,0.5065465225095854
2025-02-26,3.0,-0.19134982395992292,-0.19134982395992292
2025-03-02,3.0,-0.19134982395992292,-0.19134982395992292
2025-03-03,5.75,0.9053444347778759,0.9053444347778759
2025-03-04,5.25,0.7059454786437307,0.7059454786437307
2025-03-05,5.75,0.9053444347778759,0.9053444347778759
2025-03-06,3.75,0.10774861024129494,0.10774861024129494
2025-03-09,4.0,0.20744808830836756,0.20744808830836756
2025-03-10,6.75,1.3041423470461664,1.3041423470461664
2025-03-11,2.75,-0.2910493020269955,-0.2910493020269955
2025-03-16,3.5,0.00804913217422231,0.00804913217422231
2025-03-17,2.75,-0.2910493020269955,-0.2910493020269955
2025-03-18,1.75,-0.6898472142952861,-0.6898472142952861
2025-03-19,2.25,-0.4904482581611408,-0.4904482581611408
2025-03-20,2.25,-0.4904482581611408,-0.4904482581611408
2025-03-23,3.0,-0.19134982395992292,-0.19134982395992292
2025-03-24,1.75,-0.6898472142952861,-0.6898472142952861
2025-03-25,2.25,-0.4904482581611408,-0.4904482581611408
2025-03-26,2.75,-0.2910493020269955,-0.2910493020269955
2025-03-30,5.75,0.9053444347778759,0.9053444347778759
2025-03-31,3.0,-0.19134982395992292,-0.19134982395992292
2025-04-01,3.25,-0.09165034589285032,-0.09165034589285032
2025-04-02,9.5,2.400836605783965,2.400836605783965
2025-04-03,9.25,2.3011371277168924,2.3011371277168924
2025-04-06,14.75,4.49452564519249,4.49452564519249
2025-04-07,8.75,2.1017381715827472,2.1017381715827472
2025-04-08,22.5,7.585209465271742,7.585209465271742
2025-04-09,10.75,2.8993339961193283,2.8993339961193283
2025-04-13,9.25,2.3011371277168924,2.3011371277168924
2025-04-14,3.25,-0.09165034589285032,-0.09165034589285032
2025-04-15,3.0,-0.19134982395992292,-0.19134982395992292
2025-04-16,5.25,0.7059454786437307,0.7059454786437307
2025-04-20,2.5,-0.39074878009406816,-0.39074878009406816
2025-04-21,3.0,-0.19134982395992292,-0.19134982395992292
2025-04-22,4.75,0.5065465225095854,0.5065465225095854
2025-04-23,3.25,-0.09165034589285032,-0.09165034589285032
2025-04-24,3.0,-0.19134982395992292,-0.19134982395992292
2025-04-27,2.25,-0.4904482581611408,-0.4904482581611408
2025-04-28,2.25,-0.4904482581611408,-0.4904482581611408
2025-04-29,2.5,-0.39074878009406816,-0.39074878009406816
2025-05-01,4.75,0.5065465225095854,0.5065465225095854
2025-05-04,3.5,0.00804913217422231,0.00804913217422231
2025-05-05,2.5,-0.39074878009406816,-0.39074878009406816
2025-05-06,3.5,0.00804913217422231,0.00804913217422231
2025-05-07,3.0,-0.19134982395992292,-0.19134982395992292
2025-05-08,3.0,-0.19134982395992292,-0.19134982395992292
2025-05-11,2.0,-0.5901477362282134,-0.5901477362282134
2025-05-12,3.0,-0.19134982395992292,-0.19134982395992292
2025-05-14,2.0,-0.5901477362282134,-0.5901477362282134
2025-05-18,5.25,0.7059454786437307,0.7059454786437307
2025-05-19,2.75,-0.2910493020269955,-0.2910493020269955
2025-05-20,5.25,0.7059454786437307,0.7059454786437307
2025-05-21,3.0,-0.19134982395992292,-0.19134982395992292
2025-05-22,2.75,-0.2910493020269955,-0.2910493020269955
2025-05-25,5.0,0.606246000576658,0.606246000576658
2025-05-26,3.25,-0.09165034589285032,-0.09165034589285032
2025-05-27,3.0,-0.19134982395992292,-0.19134982395992292
2025-05-28,6.5,1.2044428689790938,1.2044428689790938
2025-06-01,4.0,0.20744808830836756,0.20744808830836756
2025-06-02,2.25,-0.4904482581611408,-0.4904482581611408
2025-06-03,1.75,-0.6898472142952861,-0.6898472142952861
2025-06-04,2.25,-0.4904482581611408,-0.4904482581611408
2025-06-05,1.5,-0.7895466923623586,-0.7895466923623586
2025-06-08,3.0,-0.19134982395992292,-0.19134982395992292
2025-06-09,2.5,-0.39074878009406816,-0.39074878009406816
2025-06-10,2.5,-0.39074878009406816,-0.39074878009406816
2025-06-15,4.0,0.20744808830836756,0.20744808830836756
2025-06-16,3.75,0.10774861024129494,0.10774861024129494
2025-06-17,3.25,-0.09165034589285032,-0.09165034589285032
2025-06-18,3.25,-0.09165034589285032,-0.09165034589285032
2025-06-19,1.75,-0.6898472142952861,-0.6898472142952861
2025-06-22,5.25,0.7059454786437307,0.7059454786437307
2025-06-23,2.25,-0.4904482581611408,-0.4904482581611408
2025-06-24,1.25,-0.8892461704294313,-0.8892461704294313
2025-06-25,2.75,-0.2910493020269955,-0.2910493020269955
2025-06-29,2.5,-0.39074878009406816,-0.39074878009406816
2025-06-30,3.0,-0.19134982395992292,-0.19134982395992292
2025-07-01,1.5,-0.7895466923623586,-0.7895466923623586
2025-07-02,2.5,-0.39074878009406816,-0.39074878009406816
