Date,"Volatility of Returns (Session:US Close 15-17 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-06-17,1.5,-0.53729939744265,-0.53729939744265
2025-06-18,3.25,0.4280143972253319,0.4280143972253319
2025-06-20,1.5,-0.53729939744265,-0.53729939744265
2025-06-23,2.0,-0.2614954561089408,-0.2614954561089408
2025-06-24,1.5,-0.53729939744265,-0.53729939744265
2025-06-25,1.75,-0.39939742677579537,-0.39939742677579537
2025-06-30,2.25,-0.12359348544208629,-0.12359348544208629
2025-07-01,2.0,-0.2614954561089408,-0.2614954561089408
2025-07-02,1.5,-0.53729939744265,-0.53729939744265
2025-07-07,1.75,-0.39939742677579537,-0.39939742677579537
2025-07-08,1.75,-0.39939742677579537,-0.39939742677579537
2025-07-09,1.25,-0.6752013681095045,-0.6752013681095045
2025-07-10,1.0,-0.813103338776359,-0.813103338776359
2025-07-11,1.75,-0.39939742677579537,-0.39939742677579537
2025-07-14,1.75,-0.39939742677579537,-0.39939742677579537
2025-07-17,2.25,-0.12359348544208629,-0.12359348544208629
2025-07-18,1.75,-0.39939742677579537,-0.39939742677579537
2025-07-21,2.0,-0.2614954561089408,-0.2614954561089408
2025-07-22,1.25,-0.6752013681095045,-0.6752013681095045
2025-07-23,1.25,-0.6752013681095045,-0.6752013681095045
2025-07-24,2.5,0.014308485224768259,0.014308485224768259
2025-07-25,1.25,-0.6752013681095045,-0.6752013681095045
2025-07-28,1.25,-0.6752013681095045,-0.6752013681095045
2025-07-29,1.5,-0.53729939744265,-0.53729939744265
2025-08-04,1.5,-0.53729939744265,-0.53729939744265
2025-08-05,2.25,-0.12359348544208629,-0.12359348544208629
2025-08-06,2.25,-0.12359348544208629,-0.12359348544208629
2025-08-07,1.75,-0.39939742677579537,-0.39939742677579537
2025-08-08,1.0,-0.813103338776359,-0.813103338776359
2025-08-11,2.0,-0.2614954561089408,-0.2614954561089408
2025-08-13,1.25,-0.6752013681095045,-0.6752013681095045
2025-08-15,1.5,-0.53729939744265,-0.53729939744265
2025-08-18,1.0,-0.813103338776359,-0.813103338776359
2025-08-19,1.25,-0.6752013681095045,-0.6752013681095045
2025-08-20,0.75,-0.9510053094432136,-0.9510053094432136
2025-08-21,1.0,-0.813103338776359,-0.813103338776359
2025-08-22,1.0,-0.813103338776359,-0.813103338776359
2025-08-25,1.0,-0.813103338776359,-0.813103338776359
2025-08-26,1.5,-0.53729939744265,-0.53729939744265
2025-08-27,1.75,-0.39939742677579537,-0.39939742677579537
2025-09-02,2.75,0.1522104558916228,0.1522104558916228
2025-09-03,2.0,-0.2614954561089408,-0.2614954561089408
2025-09-04,1.75,-0.39939742677579537,-0.39939742677579537
2025-09-08,1.5,-0.53729939744265,-0.53729939744265
2025-09-12,1.75,-0.39939742677579537,-0.39939742677579537
2025-09-15,1.5,-0.53729939744265,-0.53729939744265
2025-09-16,1.5,-0.53729939744265,-0.53729939744265
2025-09-17,4.5,1.1175242505596046,1.1175242505596046
2025-09-18,2.75,0.1522104558916228,0.1522104558916228
2025-09-19,0.75,-0.9510053094432136,-0.9510053094432136
2025-09-22,1.5,-0.53729939744265,-0.53729939744265
2025-09-23,1.75,-0.39939742677579537,-0.39939742677579537
2025-09-24,1.0,-0.813103338776359,-0.813103338776359
2025-09-29,1.0,-0.813103338776359,-0.813103338776359
2025-09-30,2.25,-0.12359348544208629,-0.12359348544208629
2025-10-01,1.5,-0.53729939744265,-0.53729939744265
2025-10-02,1.0,-0.813103338776359,-0.813103338776359
2025-10-06,1.75,-0.39939742677579537,-0.39939742677579537
2025-10-07,1.25,-0.6752013681095045,-0.6752013681095045
2025-10-08,1.5,-0.53729939744265,-0.53729939744265
2025-10-09,1.25,-0.6752013681095045,-0.6752013681095045
2025-10-10,4.0,0.8417203092258956,0.8417203092258956
2025-10-13,1.25,-0.6752013681095045,-0.6752013681095045
2025-10-17,1.5,-0.53729939744265,-0.53729939744265
2025-10-20,1.25,-0.6752013681095045,-0.6752013681095045
