Date,"Volatility of Returns (Session:All day, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-11-19,8.0,-0.13475467137971556,-0.13475467137971556
2024-11-20,5.5,-0.6206278439135213,-0.6206278439135213
2024-11-21,7.0,-0.32910394039323787,-0.32910394039323787
2024-11-22,5.0,-0.7178024784202826,-0.7178024784202826
2024-11-24,3.75,-0.9607390646871854,-0.9607390646871854
2024-11-25,11.5,0.5454677701676125,0.5454677701676125
2024-11-26,5.25,-0.6692151611669019,-0.6692151611669019
2024-11-29,5.75,-0.5720405266601408,-0.5720405266601408
2024-12-01,5.75,-0.5720405266601408,-0.5720405266601408
2024-12-02,10.25,0.30253118390070965,0.30253118390070965
2024-12-03,10.0,0.25394386664732904,0.25394386664732904
2024-12-04,12.25,0.6912297219277542,0.6912297219277542
2024-12-05,8.25,-0.08616735412633499,-0.08616735412633499
2024-12-08,4.0,-0.9121517474338048,-0.9121517474338048
2024-12-09,9.5,0.1567692321405679,0.1567692321405679
2024-12-10,9.5,0.1567692321405679,0.1567692321405679
2024-12-13,10.0,0.25394386664732904,0.25394386664732904
2024-12-15,1.75,-1.34943760271423,-1.34943760271423
2024-12-16,5.5,-0.6206278439135213,-0.6206278439135213
2024-12-17,7.25,-0.2805166231398573,-0.2805166231398573
2024-12-18,18.0,1.8087380187555075,1.8087380187555075
2024-12-22,1.75,-1.34943760271423,-1.34943760271423
2024-12-23,8.75,0.01100728038042617,0.01100728038042617
2024-12-24,4.5,-0.8149771129270437,-0.8149771129270437
2024-12-25,2.5,-1.2036756509540882,-1.2036756509540882
2024-12-26,8.0,-0.13475467137971556,-0.13475467137971556
2024-12-27,5.75,-0.5720405266601408,-0.5720405266601408
2024-12-29,1.5,-1.3980249199676107,-1.3980249199676107
2024-12-30,11.0,0.4482931356608514,0.4482931356608514
2024-12-31,7.75,-0.18334198863309614,-0.18334198863309614
2025-01-01,3.25,-1.0579136991939466,-1.0579136991939466
2025-01-02,8.5,-0.03758003687295441,-0.03758003687295441
2025-01-03,7.25,-0.2805166231398573,-0.2805166231398573
2025-01-05,3.5,-1.009326381940566,-1.009326381940566
2025-01-06,6.5,-0.42627857489999904,-0.42627857489999904
2025-01-07,9.25,0.10818191488718733,0.10818191488718733
2025-01-08,7.25,-0.2805166231398573,-0.2805166231398573
2025-01-09,4.75,-0.766389795673663,-0.766389795673663
2025-01-12,4.25,-0.8635644301804243,-0.8635644301804243
2025-01-13,5.0,-0.7178024784202826,-0.7178024784202826
2025-01-16,12.0,0.6426424046743737,0.6426424046743737
2025-01-17,7.2540283203125,-0.2797337220317706,-0.2797337220317706
2025-01-19,2.25,-1.2522629682074689,-1.2522629682074689
2025-01-20,13.75,0.9827536254480378,0.9827536254480378
2025-01-21,7.5,-0.23192930588647673,-0.23192930588647673
2025-01-22,7.0,-0.32910394039323787,-0.32910394039323787
2025-01-23,6.75,-0.3776912576466185,-0.3776912576466185
2025-01-24,6.25,-0.4748658921533796,-0.4748658921533796
2025-01-26,4.0,-0.9121517474338048,-0.9121517474338048
2025-01-27,11.25,0.49688045291423194,0.49688045291423194
2025-01-28,7.0,-0.32910394039323787,-0.32910394039323787
2025-01-29,9.5,0.1567692321405679,0.1567692321405679
2025-02-02,9.5,0.1567692321405679,0.1567692321405679
2025-02-03,8.0,-0.13475467137971556,-0.13475467137971556
2025-02-04,9.5,0.1567692321405679,0.1567692321405679
2025-02-05,11.25,0.49688045291423194,0.49688045291423194
2025-02-06,5.0,-0.7178024784202826,-0.7178024784202826
2025-02-09,2.75,-1.1550883337007076,-1.1550883337007076
2025-02-10,5.5,-0.6206278439135213,-0.6206278439135213
2025-02-11,6.25,-0.4748658921533796,-0.4748658921533796
2025-02-14,10.75,0.3997058184074708,0.3997058184074708
2025-02-16,2.75,-1.1550883337007076,-1.1550883337007076
2025-02-17,3.75,-0.9607390646871854,-0.9607390646871854
2025-02-18,6.25,-0.4748658921533796,-0.4748658921533796
2025-02-19,7.0,-0.32910394039323787,-0.32910394039323787
2025-02-20,5.0,-0.7178024784202826,-0.7178024784202826
2025-02-21,10.25,0.30253118390070965,0.30253118390070965
2025-02-23,1.5,-1.3980249199676107,-1.3980249199676107
2025-02-24,9.75,0.20535654939394848,0.20535654939394848
2025-02-25,11.0,0.4482931356608514,0.4482931356608514
2025-02-26,10.75,0.3997058184074708,0.3997058184074708
2025-03-02,3.0,-1.1065010164473272,-1.1065010164473272
2025-03-03,17.0,1.6143887497419853,1.6143887497419853
2025-03-04,19.0,2.00308728776903,2.00308728776903
2025-03-05,16.75,1.5658014324886047,1.5658014324886047
2025-03-06,10.25,0.30253118390070965,0.30253118390070965
2025-03-09,4.0,-0.9121517474338048,-0.9121517474338048
2025-03-10,17.25,1.662976066995366,1.662976066995366
2025-03-11,13.25,0.8855789909412766,0.8855789909412766
2025-03-14,5.75,-0.5720405266601408,-0.5720405266601408
2025-03-16,3.5,-1.009326381940566,-1.009326381940566
2025-03-17,8.0,-0.13475467137971556,-0.13475467137971556
2025-03-18,7.5,-0.23192930588647673,-0.23192930588647673
2025-03-19,11.75,0.5940550874209931,0.5940550874209931
2025-03-20,8.5,-0.03758003687295441,-0.03758003687295441
2025-03-21,6.5,-0.42627857489999904,-0.42627857489999904
2025-03-23,3.0,-1.1065010164473272,-1.1065010164473272
2025-03-24,7.5,-0.23192930588647673,-0.23192930588647673
2025-03-25,8.0,-0.13475467137971556,-0.13475467137971556
2025-03-26,5.25,-0.6692151611669019,-0.6692151611669019
2025-03-30,5.75,-0.5720405266601408,-0.5720405266601408
2025-03-31,9.25,0.10818191488718733,0.10818191488718733
2025-04-01,7.75,-0.18334198863309614,-0.18334198863309614
2025-04-02,25.75,3.3149448536103057,3.3149448536103057
2025-04-03,17.25,1.662976066995366,1.662976066995366
2025-04-04,20.25,2.2460238740359326,2.2460238740359326
2025-04-06,14.75,1.17710289446156,1.17710289446156
2025-04-07,38.25,5.744310716279335,5.744310716279335
2025-04-08,32.5,4.6268024194515815,4.6268024194515815
2025-04-09,19.5,2.100261922275791,2.100261922275791
2025-04-13,9.25,0.10818191488718733,0.10818191488718733
2025-04-14,16.25,1.4686267979818435,1.4686267979818435
2025-04-15,11.5,0.5454677701676125,0.5454677701676125
2025-04-16,10.25,0.30253118390070965,0.30253118390070965
2025-04-17,6.25,-0.4748658921533796,-0.4748658921533796
2025-04-20,2.5,-1.2036756509540882,-1.2036756509540882
2025-04-21,9.75,0.20535654939394848,0.20535654939394848
2025-04-22,8.0,-0.13475467137971556,-0.13475467137971556
2025-04-23,11.5,0.5454677701676125,0.5454677701676125
2025-04-24,8.0,-0.13475467137971556,-0.13475467137971556
2025-04-25,9.75,0.20535654939394848,0.20535654939394848
2025-04-27,2.25,-1.2522629682074689,-1.2522629682074689
2025-04-28,10.5,0.3511185011540902,0.3511185011540902
2025-04-29,9.75,0.20535654939394848,0.20535654939394848
2025-05-01,14.5,1.1285155772081794,1.1285155772081794
2025-05-04,3.5,-1.009326381940566,-1.009326381940566
2025-05-05,8.25,-0.08616735412633499,-0.08616735412633499
2025-05-06,8.5,-0.03758003687295441,-0.03758003687295441
2025-05-07,9.0,0.05959459763380675,0.05959459763380675
2025-05-08,12.5,0.7398170391811348,0.7398170391811348
2025-05-09,3.2559814453125,-1.0567512096698177,-1.0567512096698177
2025-05-11,2.0,-1.3008502854608495,-1.3008502854608495
2025-05-12,9.0,0.05959459763380675,0.05959459763380675
2025-05-14,11.25,0.49688045291423194,0.49688045291423194
2025-05-16,11.25,0.49688045291423194,0.49688045291423194
2025-05-18,5.25,-0.6692151611669019,-0.6692151611669019
2025-05-19,12.0,0.6426424046743737,0.6426424046743737
2025-05-20,7.25,-0.2805166231398573,-0.2805166231398573
2025-05-21,10.25,0.30253118390070965,0.30253118390070965
2025-05-22,10.75,0.3997058184074708,0.3997058184074708
2025-05-23,10.5,0.3511185011540902,0.3511185011540902
2025-05-25,5.0,-0.7178024784202826,-0.7178024784202826
2025-05-26,7.0,-0.32910394039323787,-0.32910394039323787
2025-05-27,6.25,-0.4748658921533796,-0.4748658921533796
2025-05-28,10.75,0.3997058184074708,0.3997058184074708
2025-06-01,4.0,-0.9121517474338048,-0.9121517474338048
2025-06-02,6.25,-0.4748658921533796,-0.4748658921533796
2025-06-03,7.5,-0.23192930588647673,-0.23192930588647673
2025-06-04,13.5,0.9341663081946572,0.9341663081946572
2025-06-05,11.5,0.5454677701676125,0.5454677701676125
2025-06-08,3.0,-1.1065010164473272,-1.1065010164473272
2025-06-09,5.25,-0.6692151611669019,-0.6692151611669019
2025-06-10,5.25,-0.6692151611669019,-0.6692151611669019
2025-06-13,14.25,1.0799282599547988,1.0799282599547988
2025-06-15,4.0,-0.9121517474338048,-0.9121517474338048
2025-06-16,7.25,-0.2805166231398573,-0.2805166231398573
2025-06-17,8.0,-0.13475467137971556,-0.13475467137971556
2025-06-18,7.25,-0.2805166231398573,-0.2805166231398573
2025-06-19,5.25,-0.6692151611669019,-0.6692151611669019
2025-06-20,9.5,0.1567692321405679,0.1567692321405679
2025-06-22,5.25,-0.6692151611669019,-0.6692151611669019
2025-06-23,13.75,0.9827536254480378,0.9827536254480378
2025-06-24,7.5,-0.23192930588647673,-0.23192930588647673
2025-06-25,7.5,-0.23192930588647673,-0.23192930588647673
2025-06-29,2.5,-1.2036756509540882,-1.2036756509540882
2025-06-30,7.5,-0.23192930588647673,-0.23192930588647673
2025-07-01,11.0,0.4482931356608514,0.4482931356608514
2025-07-02,6.25,-0.4748658921533796,-0.4748658921533796
2025-07-04,4.5,-0.8149771129270437,-0.8149771129270437
2025-07-06,2.0,-1.3008502854608495,-1.3008502854608495
2025-07-07,7.5,-0.23192930588647673,-0.23192930588647673
2025-07-08,5.5,-0.6206278439135213,-0.6206278439135213
2025-07-09,11.0,0.4482931356608514,0.4482931356608514
2025-07-10,5.0,-0.7178024784202826,-0.7178024784202826
2025-07-11,7.0,-0.32910394039323787,-0.32910394039323787
2025-07-13,0.0,-1.6895488234878941,-1.6895488234878941
2025-07-14,4.75,-0.766389795673663,-0.766389795673663
2025-07-17,7.75,-0.18334198863309614,-0.18334198863309614
2025-07-18,4.75,-0.766389795673663,-0.766389795673663
2025-07-20,0.0,-1.6895488234878941,-1.6895488234878941
2025-07-21,7.75,-0.18334198863309614,-0.18334198863309614
2025-07-22,7.25,-0.2805166231398573,-0.2805166231398573
2025-07-23,5.75,-0.5720405266601408,-0.5720405266601408
2025-07-24,6.25,-0.4748658921533796,-0.4748658921533796
2025-07-25,5.0,-0.7178024784202826,-0.7178024784202826
2025-07-27,0.0,-1.6895488234878941,-1.6895488234878941
2025-07-28,5.25,-0.6692151611669019,-0.6692151611669019
2025-07-29,10.5,0.3511185011540902,0.3511185011540902
2025-08-03,0.0,-1.6895488234878941,-1.6895488234878941
2025-08-04,8.0,-0.13475467137971556,-0.13475467137971556
2025-08-05,4.0,-0.9121517474338048,-0.9121517474338048
2025-08-06,7.0,-0.32910394039323787,-0.32910394039323787
2025-08-07,3.75,-0.9607390646871854,-0.9607390646871854
2025-08-08,5.25,-0.6692151611669019,-0.6692151611669019
2025-08-10,0.0,-1.6895488234878941,-1.6895488234878941
2025-08-11,4.5,-0.8149771129270437,-0.8149771129270437
2025-08-13,7.75,-0.18334198863309614,-0.18334198863309614
2025-08-15,6.5,-0.42627857489999904,-0.42627857489999904
2025-08-17,0.0,-1.6895488234878941,-1.6895488234878941
2025-08-18,6.75,-0.3776912576466185,-0.3776912576466185
2025-08-19,5.25,-0.6692151611669019,-0.6692151611669019
2025-08-20,5.75,-0.5720405266601408,-0.5720405266601408
2025-08-21,6.75,-0.3776912576466185,-0.3776912576466185
2025-08-22,12.25,0.6912297219277542,0.6912297219277542
2025-08-24,0.0,-1.6895488234878941,-1.6895488234878941
2025-08-25,4.5,-0.8149771129270437,-0.8149771129270437
2025-08-26,7.0,-0.32910394039323787,-0.32910394039323787
2025-08-27,8.0,-0.13475467137971556,-0.13475467137971556
2025-08-31,0.75,-1.5437868717277523,-1.5437868717277523
2025-09-02,7.0,-0.32910394039323787,-0.32910394039323787
2025-09-03,10.0,0.25394386664732904,0.25394386664732904
2025-09-04,7.0,-0.32910394039323787,-0.32910394039323787
2025-09-07,0.0,-1.6895488234878941,-1.6895488234878941
2025-09-08,6.0,-0.5234532094067602,-0.5234532094067602
