Date,"Volatility of Returns (Session:US Open 7-10 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-05-23,9.75,1.4568713730012124,1.4568713730012124
2025-05-26,2.5,-1.022654101892084,-1.022654101892084
2025-05-27,2.5,-1.022654101892084,-1.022654101892084
2025-05-28,5.5,0.003356439443073013,0.003356439443073013
2025-06-02,2.5,-1.022654101892084,-1.022654101892084
2025-06-03,3.25,-0.7661514665582948,-0.7661514665582948
2025-06-04,2.0,-1.193655858781277,-1.193655858781277
2025-06-05,6.5,0.34535995322145874,0.34535995322145874
2025-06-09,3.0,-0.8516523450028912,-0.8516523450028912
2025-06-10,2.0,-1.193655858781277,-1.193655858781277
2025-06-13,6.0,0.17435819633226587,0.17435819633226587
2025-06-16,4.75,-0.2531461958907163,-0.2531461958907163
2025-06-17,6.0,0.17435819633226587,0.17435819633226587
2025-06-18,3.25,-0.7661514665582948,-0.7661514665582948
2025-06-19,4.75,-0.2531461958907163,-0.2531461958907163
2025-06-20,3.75,-0.595149709669102,-0.595149709669102
2025-06-23,7.0,0.5163617101106516,0.5163617101106516
2025-06-24,3.5,-0.6806505881136984,-0.6806505881136984
2025-06-25,4.75,-0.2531461958907163,-0.2531461958907163
2025-06-30,3.0,-0.8516523450028912,-0.8516523450028912
2025-07-01,4.5,-0.3386470743353127,-0.3386470743353127
